shop,genre,sales,units,page_views
28285,301577,155606,49,4897
28285,560271,184003,21,2073
28299,101384,310000,15,277
28299,101535,72000,4,87
28299,101954,3048000,377,2928
28299,201184,1503000,95,1593
28299,201632,56000,2,54
28299,202502,90000,4,79
28299,207774,108000,10,167
28299,207802,288000,8,193
28299,214104,3478000,192,3216
28299,215913,132000,6,449
28299,564647,322000,48,462
28411,101535,0,0,1
28411,207802,3334,1,184
28411,214099,24076,3,69
28411,563339,134620,13,643
28411,563342,434376391,19904,303418
28411,567251,97771,8,333
28411,567662,0,0,28
28411,567664,25867541,1444,24674
28458,507843,0,0,31
28484,204586,27440,3,2002
28484,212377,0,0,7
28488,206363,1791565,293,13181
28488,206440,23924027,5862,256585
28488,206471,153809,26,1930
28488,207288,3900,4,94
28488,207966,952000,26,4944
28488,216158,13459633,2179,79021
28488,301577,14958,3,31
28488,402279,0,0,48
28488,551180,68999292,21276,734559
28488,558846,85659459,16459,661108
28488,558873,65690083,6960,547778
28516,558873,0,0,312
28524,207288,23000,19,574
28524,402279,0,0,285
28524,408789,4500,2,274
28524,551180,12800,2,118
28542,206440,0,0,181
28542,206471,4306,2,395
28542,207288,0,0,46
28542,402279,17820,9,668
28542,408789,118287,69,3235
28611,207288,318553,344,13979
28611,216424,33800,21,2406
28611,301577,0,0,80
28611,508456,0,0,117
28611,551228,28520,16,733
28611,560271,7580,6,468
28675,201632,439317,90,6811
28675,204964,2499,1,81
28675,205582,0,0,174
28675,205611,4542,2,421
28675,551736,13390,9,242
28688,100181,0,0,2
28688,210413,600803,14,2081
28688,560271,0,0,61
287,110632,84340824,14630,130436
287,201351,40470,8,174
287,506536,0,0,57
287,506539,4163520,781,75683
287,511293,65909740,12322,134781
287,563339,105321042,17801,217309
287,563342,378093420,23065,264881
287,567665,179720626,21697,403071
28738,563339,18900,4,71
28738,563342,0,0,3
28777,100992,702,1,18
28777,205761,150047,59,716
28777,214781,8834,2,266
28777,216424,211860,38,591
28777,304763,0,0,5
28777,558754,0,0,5
28777,565724,0,0,1
28777,567623,25784,2,79
28777,567645,7426,3,295
28792,551736,0,0,70
28793,207288,24905259,6444,143824
28793,502221,1819,1,180
28825,110365,1980,1,112
28825,560271,19100,11,2968
28825,567623,55000,51,974
28830,200181,12540,4,200
28830,205611,0,0,1
28830,502280,79200,5,1063
28830,509434,42965,11,257
28841,205761,1123957,373,8006
28841,407120,751680,154,2609
28865,401131,46600,14,3485
2887,214781,1950,1,41
2887,216424,17252,6,182
2887,567623,115840,16,80
2887,567645,660200,174,1439
28886,201351,81000,25,572
28886,205761,1067390,448,16014
28886,506539,42900,25,529
28888,216158,411190,170,9731
28899,401131,0,0,1
28899,551180,119740,18,1132
28899,558873,0,0,1
28899,560271,0,0,34
28899,564895,0,0,11
28901,567645,19144,11,93
28944,205272,14850,3,487
28944,205761,5532685,3013,20577
28944,401131,671810,296,12953
28944,507515,4654560,718,46207
28979,101384,40316000,768,10725
28979,101535,17414000,774,25440
28979,101954,0,0,334
28979,201184,3410000,152,2813
28979,201632,30000,2,56
28979,205272,56000,2,69
28979,205582,165000,2,138
28979,207774,9165000,506,6829
28979,207802,120000,4,38
28979,214104,768000,45,761
28979,301577,0,0,2
28979,506536,0,0,1
28979,506539,0,0,1
28979,564647,273000,21,174
28979,566647,0,0,1
29066,407120,48000,8,702
29066,408789,5952,4,1055
29093,214104,8960,2,112
29191,206440,0,0,170
29191,207288,219812,103,4529
29191,408789,405164,19,2920
29191,502280,0,0,26
29191,551180,6302765,900,88448
29191,551228,0,0,28
29191,558846,6956191,345,95815
29191,558873,21936523,589,191768
29191,560271,0,0,15
29194,110365,5800,6,1655
29194,206363,15400,7,202
29194,206440,325295,82,3446
29194,206471,285700,128,15066
29194,401131,65000,25,3917
29194,508456,0,0,38
29194,551180,0,0,13
29194,558846,13000,5,910
29194,558873,247097,37,2747
29194,560271,55000,42,6228
29201,100487,0,0,21
29201,101384,331157000,3895,77534
29201,101535,1950000,245,5046
29201,101954,36718000,702,18796
29201,110632,9236000,511,3340
29201,201184,375000,25,602
29201,201351,27568000,1849,12741
29201,205272,154000,2,141
29201,205582,0,0,5
29201,205611,1050000,5,1354
29201,205761,13000,1,126
29201,207288,105000,8,925
29201,207802,5945000,127,2493
29201,214099,271000,31,1053
29201,214104,3285000,267,7204
29201,301577,0,0,1
29201,304080,3415000,62,3949
29201,408789,48015000,770,52478
29201,506536,2962000,186,1244
29201,506539,461000,28,1449
29201,551180,0,0,173
29201,563339,272000,24,394
29201,566647,67000,2,329
29222,100487,437400,208,7816
29222,110365,67800,59,3641
29222,200181,59400,30,905
29222,201351,15281,5,3885
29222,206440,41140,10,2036
29222,207288,131562,142,2122
29222,208532,9754,2,227
29222,216173,799207,673,8960
29222,301577,195860705,43386,2171385
29222,401534,1638709,854,38903
29222,501098,73136,21,2428
29222,502280,464450,91,8473
29222,502835,236160,81,1894
29222,558846,90196,41,2701
29222,560271,55000,49,1387
29222,565724,185012,29,249
29272,206471,0,0,76
29272,551180,7950,1,144
29398,101384,251000,7,530
29398,101954,1395500,30,918
29398,201184,0,0,112
29398,205582,1327000,40,2576
29398,206361,63640000,83,24537
29398,210413,4189000,59,3778
29398,214099,0,0,80
29398,506539,111000,15,492
29398,511293,0,0,2
29398,551732,90748000,6093,89350
29398,551736,32964000,2345,44090
29398,563689,66000,3,797
29398,566647,0,0,220
29400,101384,510000,16,1026
29400,101954,0,0,79
29400,201184,30000,2,160
29400,205272,18000,1,203
29400,205761,36981000,3909,38432
29400,216173,662000,55,1549
29400,408789,37000,1,787
29400,551180,0,0,1
29400,566647,12894000,542,17467
29400,567538,0,0,81
29427,110365,97964,99,3346
29427,201632,459982,228,14248
29427,551180,36228,11,1462
29437,508456,4095295,379,24170
29479,100487,6360,1,137
29479,201632,6937,2,210
29479,408789,13100,4,471
29479,506539,219686,114,2823
2952,100487,0,0,111
2952,110365,200,1,76
2952,508599,162,1,85
29612,205761,6006,6,184
29612,214781,64600,8,102
29677,101535,0,0,3
29677,110409,28887,4,181
29677,110435,0,0,34
29677,110632,52706589,6496,34422
29677,201351,18416199,5048,27077
29677,207802,3334,1,86
29677,214099,341949,190,1454
29677,214104,0,0,71
29677,506536,26331675,7188,36187
29677,511293,46259876,6340,34315
29677,563339,0,0,2
29677,563342,5800,1,40
29677,564647,754787,105,2028
29677,567251,10905,3,196
29714,110435,0,0,34
29714,207802,19443,3,149
29714,214099,138918,15,120
29714,563339,61921153,6440,161915
29714,563342,72730563,3562,90410
29714,566647,21297,1,99
29714,567251,18039,2,393
29714,567662,22543580,1817,22293
29714,567664,26325292,1524,22984
29735,408789,15246,12,1908
29735,502221,174680,52,3717
29735,502280,5700,2,383
29824,100487,78744,41,2594
29824,207288,8000,10,556
29824,508599,360,3,70
29825,110365,0,0,359
29825,207288,3337970,996,41713
2983,551180,1375,1,101
29851,206361,1290,1,179
29851,206440,864520,111,15542
29851,206471,319220,53,13801
29851,401534,1184475,198,8435
29851,408789,30310,13,371
29864,101384,45227000,1006,16375
29864,101535,668000,48,1116
29864,101954,140000,8,501
29864,201184,889000,38,809
29864,201351,266000,26,265
29864,202502,0,0,142
29864,205582,212000,7,177
29864,207288,0,0,123
29864,207774,0,0,153
29864,207802,386000,15,474
29864,212377,0,0,96
29864,214099,706000,84,969
29864,214104,196000,13,297
29864,214781,2100000,98,1075
29864,501098,178787000,8691,113172
29864,506536,1573000,57,1304
29864,563689,233000,1,255
29864,566647,1433000,58,1414
29864,567645,0,0,50
29878,205582,41600,18,1979
29878,205611,210800,83,15543
29878,216173,1214600,1196,20823
29878,401534,120000,41,11153
29878,551732,2412900,1401,63326
29878,551736,8140328,4850,138714
29921,560271,7206,8,389
29932,205761,1187698,292,45421
29932,216424,389400,41,3416
29932,555003,33360,31,1333
30020,201184,731940,148,3147
30020,207802,12400,2,438
30020,214104,8910,7,509
30020,566647,1326050,127,5631
3005,202502,194452472,43422,607982
3005,563342,142550,59,1971
30087,216424,109000,5,46
30123,101535,1836,1,83
30198,110365,45440,33,1083
30198,206440,18620,14,1381
30198,216158,10900,9,327
30198,401534,2234660,770,17417
30198,560271,0,0,15
30249,551732,16328927,4294,78066
30249,551736,9479024,2809,47343
30298,216173,221033,238,5335
3032,205761,3309755,914,13044
30320,205761,79960,13,1172
30320,508456,2405244,235,12113
30331,567645,167952,64,1013
3035,408789,0,0,644
3035,551180,1159860,124,24171
3035,558846,866800,44,13464
3035,558873,3085420,60,18639
30375,205761,18642,9,656
30547,100992,0,0,6
30547,201486,0,0,20
30547,201632,0,0,2
30547,204586,321300,40,2074
30547,205582,0,0,3
30547,205761,1313604,564,4219
30547,208532,373500,41,1465
30547,214099,0,0,3
30547,214781,1403580,930,8286
30547,215913,0,0,1
30547,216173,9623616,5732,49373
30547,402279,1589578,1091,14730
30547,501098,0,0,12
30547,502835,0,0,1
30547,506539,11640,3,14
30547,509417,0,0,28
30547,564647,62560,14,252
30547,567554,4822100,494,9673
30547,567623,19781196,5946,29757
30547,567645,0,0,1
30548,216173,133500,57,558
30581,200181,873605,171,3108
30581,201632,1689795,208,7667
30581,205582,1543180,588,11279
30581,205611,260214,61,2574
30581,216173,262420,132,1112
30581,551228,21634622,4890,235508
30581,563689,146390,24,1543
30616,110365,0,0,6
30616,201632,256372,39,1904
30616,204586,73982,10,527
30616,205582,977826,79,3904
30616,205611,3839384,299,13012
30616,206440,0,0,17
30616,207288,0,0,12
30616,212377,173680,5,711
30616,215430,0,0,60
30616,215913,1597890,111,10591
30616,216158,61820,4,288
30616,301577,1361846,89,25061
30616,401534,31680,3,260
30616,402279,0,0,170
30616,407120,0,0,37
30616,508456,3559,1,128
30616,551228,4310472,138,12345
30616,551732,10560,1,120
30616,551736,0,0,42
30616,560271,8580,1,88
30616,563689,6718084,241,9149
30616,567554,611280,55,2121
30618,101384,16420000,450,8977
30618,101535,1618000,119,3017
30618,101954,456000,11,580
30618,201184,0,0,326
30618,201632,0,0,16
30618,205272,56000,2,104
30618,205582,140000,4,466
30618,207774,0,0,62
30618,207802,182000,11,396
30618,214099,72000,4,243
30618,214104,1208000,74,2276
30618,408789,28000,3,246
30618,506539,12000,1,57
30618,551180,0,0,97
30618,566647,2367000,77,2704
30626,100487,135000,3,21196
30626,407120,23980664,3847,43946
30668,101384,24006000,106,12765
30668,101535,0,0,39
30668,101954,100000,2,425
30668,201184,0,0,1
30668,201351,2523000,170,2401
30668,207288,12000,1,245
30668,214099,56000,8,185
30668,506536,728000,73,1502
30668,551180,91000,6,762
30668,551736,5000,1,54
30668,566061,22000,2,19
30779,101020,5161320,144,3955
30779,201351,3819712,505,9050
30779,205582,0,0,8
30779,205761,8242146,1748,33714
30779,207288,148500,7,1545
30779,216173,4279996,1926,57082
30779,216424,8121504,1684,34388
30779,510003,18810,1,327
30779,567538,62840,8,232
30779,567623,937764,68,1370
30819,555003,12078250,1724,23296
30910,215430,220000,2,5402
30910,551228,5700,1,746
30916,210413,0,0,1549
30991,216424,4313018,1301,22898
31007,207288,101700,20,175
31119,215913,118600,7,2440
31119,402279,21691720,6931,219568
31119,506539,900,1,56
31119,551180,3980,1,90
31119,551228,54000,10,2180
31127,100992,634068,93,2898
31127,205761,7509347,3006,63181
31127,214781,758560,57,1938
31127,507843,3000,1,69
31127,567623,2800,1,214
31190,100487,0,0,96
31190,206440,0,0,291
31190,216158,3000,1,112
31190,408789,65000,20,4680
31190,551180,1469318,305,22794
31190,558846,2584785,361,48333
31190,558873,349168,36,7173
31282,502280,2146200,201,15545
31301,110365,2534,4,136
31301,201632,1095540,496,13527
31301,207288,5801,11,466
31301,401534,3161,2,78
31301,402279,22793,16,1147
31301,408789,1596,2,260
31301,551736,32264,57,961
31301,560271,20196,11,285
31323,100487,45577,27,1920
31323,207288,0,0,1
31355,101384,14029000,123,5059
31355,101535,0,0,1
31355,201184,172000,10,194
31355,207802,152000,4,582
31355,214104,438000,27,1015
31355,506536,736000,44,519
31355,506539,22000,2,57
31355,563339,0,0,45
31464,110409,56900,4,703
31464,110435,18150,3,552
31464,201184,10800,2,156
31464,207774,30750,5,183
31464,566647,120965619,11869,356564
31512,207288,4785,1,330
31512,502221,62270,3,1295
31512,502280,24937,1,601
31512,502835,20909,7,1107
31512,560271,5098765,1335,146044
31549,502280,43395870,6805,363760
31582,100487,0,0,0
31582,110365,25070,8,573
31582,201632,1036847,452,16255
31582,205272,0,0,5
31582,205582,1650,2,61
31582,205611,2200,1,40
31582,205761,209,1,94
31582,207288,10141,24,251
31582,301577,30536,3,664
31582,401534,12628,6,395
31582,402279,9075,3,1014
31582,408789,2992,2,182
31582,502280,0,0,97
31582,502835,0,0,23
31582,551228,9900,6,304
31582,551732,8140,4,269
31582,551736,23199,19,593
31582,560271,19780,9,1557
31649,110365,205874,140,5458
31649,560271,28878055,12909,530920
31665,101954,0,0,1
31665,201351,1022224,310,2443
31665,207802,0,0,54
31665,506536,2422099,785,4781
31665,563339,243702,37,520
31665,563342,406276,43,1151
31665,567665,835820,79,6398
31671,205582,63617,21,852
31671,205611,6881465,1561,62387
31671,215430,123877770,3791,384220
31671,402279,0,0,8
31671,551228,122094121,17848,806704
31671,551732,19098,6,436
31671,551736,22423,12,388
31671,563689,902331,280,11343
31723,100181,21000,14,390
31723,201486,0,0,47
31723,205611,6000,2,110
31723,216424,10920,2,23
31828,101020,24489,1,31
31828,201351,0,0,40
31828,201632,0,0,12
31828,214099,68105,12,306
31828,214781,131019,18,168
31828,216424,45148,9,175
31828,407120,0,0,9
31828,408789,0,0,18
31828,502221,0,0,12
31828,506536,3200,1,301
31828,506539,0,0,12
31828,507843,74406,20,214
31828,509434,0,0,5
31828,510003,8806,2,108
31828,560271,0,0,188
31828,565724,40488,4,143
31828,567251,0,0,29
31828,567623,218592,18,125
31828,567645,179140,29,147
31867,201632,2506552,1201,27010
31867,202502,0,0,4
31867,401131,15182504,7421,251750
31880,207288,186110,47,4682
31880,402279,7261860,1393,59998
31880,407120,141140,16,417
31880,563339,29900,5,231
31880,563342,9196340,988,16828
31880,567665,49474010,2154,49754
31920,101384,8464000,171,4140
31920,101954,15000,1,396
31920,201184,23738000,1010,18748
31920,201351,16188000,1183,15303
31920,201632,0,0,2
31920,204586,7140000,34,3403
31920,204934,668000,2,744
31920,205272,0,0,54
31920,207802,5114000,242,4229
31920,214104,659000,54,1244
31920,216424,301000,7,146
31920,408789,0,0,459
31920,551180,118000,8,3007
31920,558873,1620000,9,7599
31920,563339,60000,6,128
31920,563689,0,0,118
31920,564647,1416000,123,3765
31920,567538,6515000,349,4491
32001,205582,0,0,6
32001,551228,325640,91,6933
32138,207288,9140265,744,54604
32138,402279,23145,5,467
32138,408789,3022140,162,22029
32138,502221,2963670,154,21427
32138,502280,7120037,435,89251
32138,551180,6746817,1205,106467
32138,558846,8433927,603,109882
32138,558873,2601830,124,39457
32138,560271,44820,1,914
3223,101535,53000,5,774
3223,200181,0,0,4
3223,201184,0,0,117
3223,201632,330000,82,3247
3223,201925,0,0,106
3223,205272,460440,79,7109
3223,205582,0,0,216
3223,205611,46750,12,1470
3223,205761,186440,8,279
3223,207288,346460,5,6073
3223,207774,16000,1,70
3223,208532,0,0,133
3223,212377,0,0,24
3223,214099,646490,264,7989
3223,214104,19000,5,252
3223,215913,8000,1,1000
3223,301577,0,0,122
3223,401131,0,0,7
3223,402279,237600,65,6541
3223,407120,0,0,14
3223,408789,5950,4,983
3223,501098,0,0,3
3223,502221,17000,1,438
3223,506536,4660,2,139
3223,506539,15750,5,133
3223,551228,0,0,22
3223,551732,10000,1,220
3223,551736,1131400,492,12984
3223,563689,0,0,27
3223,566647,24000,3,594
32254,201925,8281608,2864,107661
32254,207288,0,0,43
32254,215913,0,0,22
32254,402018,0,0,284
32254,551228,9000,1,1113
32254,560271,0,0,1
32254,567554,0,0,35
32255,101384,43714000,684,13317
32255,101535,94000,9,554
32255,101954,9000,2,729
32255,201184,1577000,44,2585
32255,201351,40000,4,264
32255,201632,820000,41,2216
32255,204964,0,0,146
32255,205272,0,0,102
32255,207774,1133000,78,2486
32255,207802,567000,20,974
32255,214099,99000,5,117
32255,214104,285500,20,614
32255,566647,2404000,124,3642
32264,201184,105000,1,52
32264,207802,90000,6,139
32278,101535,123260,72,3900
32278,110409,840,1,63
32278,201184,486900,73,4892
32278,207774,13350,11,148
32278,214099,3850,1,115
32278,566061,219693,72,1335
32278,567645,210519,113,2318
32306,205761,1387034,1124,24676
32306,216424,237077,40,1896
32306,407120,15840,5,444
32306,551732,12000,3,915
32306,551736,57692,27,1714
32306,567538,1583210,260,9196
32359,201184,0,0,5
32359,204586,0,0,1
32359,301577,0,0,1
32359,502835,25718,6,439
32359,509434,35080,11,226
32359,560271,40057,39,2103
32395,507843,554976,190,10449
32395,567538,24159050,3799,115596
3244,551228,2071722,347,47612
32470,110365,3960,2,47
32470,206440,17240,6,906
32470,206471,1980,1,724
32489,567538,449520,227,6001
32497,206440,0,0,13
32497,216424,359250,132,1832
32497,401534,146146,77,3180
32497,407120,1113130,401,12718
32497,502280,0,0,2
32497,566061,183480,77,3549
32519,101535,338960,55,1705
32519,110409,322640,33,1075
32519,207774,85140,19,986
32519,214099,98980,53,634
32519,566647,0,0,1
3255,401534,22000,7,504
3255,402279,1504000,512,30361
3255,408789,0,0,176
3255,551732,3700,1,95
3255,551736,0,0,59
32594,101384,39814000,853,14968
32594,101535,1713000,96,1937
32594,101954,1179000,256,2449
32594,110435,1115000,53,1508
